Field1,clstr_id,samp_id,meas_no,meas_yr,meas_first,meas_last,tsa,tsa_no,mgmt_unit,sampletype,project_de,bgc_zone,ysm_main,mat_main,species_cl,meas_dt,no_meas,period,tot_period,tfl,no_plots,own_sched,own_sched_,samp_sts,grid_size,grid_size_,grid_size1,grid_base,protect_ps,utm_source,utm_zone,utm_eastin,utm_northi,bcalb_x,bcalb_y,aspect,slope,elev,bec_source,elev_1,plot_typ,area_pm,shp_pm,len_pm,wid_pm,rad_pm,baf_pm,util,baha_L,baha_I,baha_V,baha_D,baha_DF,stemsha_L,stemsha_I,stemsha_V,stemsha_D,stemsha_DF,wsvha_L,wsvha_I,wsvha_V,wsvha_D,wsvha_DF,nmvha_L,nmvha_D,spc_live1,spc_label_,spc_label1,lead_si,lead_htop,bh_stand_a,tot_stand_,tsa_desc,objectid
334,CAR1-3126-MO1,CAR1_3126_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,MS,N,Y,Spruce,2013-06-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,447000.00000000000,5823000,1150000,841000,NA,NA,1230,PROV_BEC_2017,MSxv,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,8.69456469100,0,0,0.00000000000,0,450.30258550000,0,0,0.00000000000,0,46.36524816000,0,0,0.00000000000,0,35.96612539000,0.00000000000,SX,S100,,6.791835938,14.5,107.8,128.4854152,Williams Lake TSA,73547
335,CAR1-3126-MO1,CAR1_3126_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,MS,N,Y,Spruce,2013-06-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,447000.00000000000,5823000,1150000,841000,NA,NA,1230,PROV_BEC_2017,MSxv,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,7.69506296800,0,0,0.00000000000,0,275.18491330000,0,0,0.00000000000,0,43.39701250000,0,0,0.00000000000,0,35.96612539000,0.00000000000,SX,S100,,6.791835938,14.5,107.8,128.4854152,Williams Lake TSA,73548
336,CAR1-3126-MO1,CAR1_3126_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,MS,N,Y,Spruce,2013-06-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,447000.00000000000,5823000,1150000,841000,NA,NA,1230,PROV_BEC_2017,MSxv,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,5.38994124400,0,0,0.00000000000,0,125.08405150000,0,0,0.00000000000,0,33.52090537000,0,0,0.00000000000,0,29.70483007000,0.00000000000,SX,S100,,6.791835938,14.5,107.8,128.4854152,Williams Lake TSA,73549
337,CAR1-3131-MO1,CAR1_3131_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-06-14,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,VGPS,10,467000.00000000000,5823000,1170000,841000,NA,NA,1023,PROV_BEC_2017,SBPSdc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,5.26598102500,0,0,4.37729490500,0,850.57155030000,0,0,225.15129270000,0,20.33539878000,0,0,25.16940023000,0,7.43726191600,17.41234367000,SX,SX75PL25,,14.83158738,10.7,39.5,49.35306407,Williams Lake TSA,73550
338,CAR1-3131-MO1,CAR1_3131_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-06-14,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,VGPS,10,467000.00000000000,5823000,1170000,841000,NA,NA,1023,PROV_BEC_2017,SBPSdc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,4.39784687600,0,0,4.37729490500,0,450.30258550000,0,0,225.15129270000,0,18.24143730000,0,0,25.16940023000,0,7.43726191600,17.41234367000,SX,SX74PL26,,14.83158738,10.7,39.5,49.35306407,Williams Lake TSA,73551
339,CAR1-3131-MO1,CAR1_3131_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-06-14,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,VGPS,10,467000.00000000000,5823000,1170000,841000,NA,NA,1023,PROV_BEC_2017,SBPSdc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,1.99770666700,0,0,4.18472332300,0,125.08405150000,0,0,200.13448240000,0,9.63957449600,0,0,24.25633333000,0,6.26368324600,17.41234367000,SX,SX61PL39,,14.83158738,10.7,39.5,49.35306407,Williams Lake TSA,73552
340,CAR1-3131-MO1,CAR1_3131_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-06-14,1,0,0,NA,1,60-N,Crown - Conservancy / Eco Reserve / Protected Area,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,VGPS,10,467000.00000000000,5823000,1170000,841000,NA,NA,1023,PROV_BEC_2017,SBPSdc,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,0.00000000000,0,0,2.01271785900,0,0.00000000000,0,0,75.05043091000,0,0.00000000000,0,0,11.59433031000,0,0.00000000000,8.84896340000,PL,,,12.5486331,11.2,39.5,49.35306407,Williams Lake TSA,73553
341,CAR1-3156-MO1,CAR1_3156_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBS,N,Y,Douglas-Fir,2013-09-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,567000.00000000000,5818000,1270000,841000,NA,NA,960,PROV_BEC_2017,SBSdw1,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,64.84952656000,0,0,6.84117373400,0,1150.77327400000,0,0,425.28577520000,0,695.16328830000,0,0,41.56240369000,0,653.86154410000,24.89319257000,FD,FD60SX39BL01,,19.4458374,32.625,124.125,134.1694523,Williams Lake TSA,73554
342,CAR1-3156-MO1,CAR1_3156_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBS,N,Y,Douglas-Fir,2013-09-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,567000.00000000000,5818000,1270000,841000,NA,NA,960,PROV_BEC_2017,SBSdw1,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,64.84952656000,0,0,6.47776143100,0,1150.77327400000,0,0,325.21853390000,0,695.16328830000,0,0,39.67535564000,0,653.86154410000,24.89319257000,FD,FD60SX39BL01,,19.4458374,32.625,124.125,134.1694523,Williams Lake TSA,73555
343,CAR1-3156-MO1,CAR1_3156_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBS,N,Y,Douglas-Fir,2013-09-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,567000.00000000000,5818000,1270000,841000,NA,NA,960,PROV_BEC_2017,SBSdw1,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,64.07590004000,0,0,5.40622956600,0,1075.72284300000,0,0,175.11767210000,0,691.08599950000,0,0,34.70879667000,0,652.45137720000,24.46477751000,FD,FD61SX38BL01,,19.4458374,32.625,124.125,134.1694523,Williams Lake TSA,73556
344,CAR1-3156-MO1,CAR1_3156_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBS,N,Y,Douglas-Fir,2013-09-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,567000.00000000000,5818000,1270000,841000,NA,NA,960,PROV_BEC_2017,SBSdw1,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,57.79572047000,0,0,4.17132328000,0,775.52111940000,0,0,100.06724120000,0,643.55024820000,0,0,24.88460867000,0,615.06801920000,18.67269005000,FD,FD61SX39,,19.4458374,32.625,124.125,134.1694523,Williams Lake TSA,73557
345,CAR1-3171-MO1,CAR1_3171_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Poplar,2013-08-07,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,627000.00000000000,5816000,1330000,841000,NA,NA,906,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,59.59967667000,0,0,14.31368203000,0,675.45387820000,0,0,75.05043091000,0,689.30974730000,0,0,47.15568788000,0,585.93632050000,6.40564500700,AC,AC48CW42SX10,,29.58074544,37.16666667,82.17494059,84.97015747,Williams Lake TSA,73558
346,CAR1-3171-MO1,CAR1_3171_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Poplar,2013-08-07,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,627000.00000000000,5816000,1330000,841000,NA,NA,906,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,59.59967667000,0,0,14.31368203000,0,675.45387820000,0,0,75.05043091000,0,689.30974730000,0,0,47.15568788000,0,585.93632050000,6.40564500700,AC,AC48CW42SX10,,29.58074544,37.16666667,82.17494059,84.97015747,Williams Lake TSA,73559
347,CAR1-3171-MO1,CAR1_3171_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Poplar,2013-08-07,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,627000.00000000000,5816000,1330000,841000,NA,NA,906,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,59.00594868000,0,0,14.31368203000,0,600.40344730000,0,0,75.05043091000,0,686.92945870000,0,0,47.15568788000,0,585.58488100000,6.40564500700,AC,AC48CW41SX11,,29.58074544,37.16666667,82.17494059,84.97015747,Williams Lake TSA,73560
348,CAR1-3171-MO1,CAR1_3171_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Poplar,2013-08-07,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,627000.00000000000,5816000,1330000,841000,NA,NA,906,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,57.76298665000,0,0,14.31368203000,0,525.35301640000,0,0,75.05043091000,0,681.63104200000,0,0,47.15568788000,0,582.23718060000,6.40564500700,AC,AC49CW40SX11,,29.58074544,37.16666667,82.17494059,84.97015747,Williams Lake TSA,73561
349,CAR1-3176-MO1,CAR1_3176_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Cedar,2013-06-18,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,647000.00000000000,5815000,1350000,841000,NA,NA,1003,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,106.23200230000,0,0,13.62581972000,0,1325.89094600000,0,0,750.50430910000,0,930.66556500000,0,0,53.16191049000,0,505.03828830000,9.70410786500,CW,CW68HW32,,4.174898275,24.76666667,305.3784363,318.7876276,Williams Lake TSA,73562
350,CAR1-3176-MO1,CAR1_3176_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Cedar,2013-06-18,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,647000.00000000000,5815000,1350000,841000,NA,NA,1003,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,105.70071610000,0,0,12.50430295000,0,1125.75646400000,0,0,250.16810300000,0,929.25466780000,0,0,50.71878840000,0,505.03828830000,9.70410786500,CW,CW68HW32,,4.174898275,24.76666667,305.3784363,318.7876276,Williams Lake TSA,73563
351,CAR1-3176-MO1,CAR1_3176_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Cedar,2013-06-18,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,647000.00000000000,5815000,1350000,841000,NA,NA,1003,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,102.39206480000,0,0,11.82023273000,0,650.43706790000,0,0,125.08405150000,0,917.99708100000,0,0,48.66333325000,0,503.84129420000,9.70410786500,CW,CW69HW31,,4.174898275,24.76666667,305.3784363,318.7876276,Williams Lake TSA,73564
352,CAR1-3176-MO1,CAR1_3176_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ICH,N,Y,Cedar,2013-06-18,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,647000.00000000000,5815000,1350000,841000,NA,NA,1003,PROV_BEC_2017,ICHwk2,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,101.21352910000,0,0,11.82023273000,0,575.38663700000,0,0,125.08405150000,0,912.44526120000,0,0,48.66333325000,0,500.41893910000,9.70410786500,CW,CW70HW30,,4.174898275,24.76666667,305.3784363,318.7876276,Williams Lake TSA,73565
353,CAR1-3181-MO1,CAR1_3181_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-06-03,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,667000.00000000000,5814000,1370000,841000,NA,NA,1412,PROV_BEC_2017,ESSFwk1,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,35.80230103000,0,0,0.00000000000,0,200.13448240000,0,0,0.00000000000,0,323.88647150000,0,0,0.00000000000,0,292.68341450000,0.00000000000,BL,BL53SE47,,13.70001628,21.16666667,95.76742362,108.9652336,Williams Lake TSA,73566
354,CAR1-3181-MO1,CAR1_3181_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-06-03,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,667000.00000000000,5814000,1370000,841000,NA,NA,1412,PROV_BEC_2017,ESSFwk1,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,35.80230103000,0,0,0.00000000000,0,200.13448240000,0,0,0.00000000000,0,323.88647150000,0,0,0.00000000000,0,292.68341450000,0.00000000000,BL,BL53SE47,,13.70001628,21.16666667,95.76742362,108.9652336,Williams Lake TSA,73567
355,CAR1-3181-MO1,CAR1_3181_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-06-03,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,667000.00000000000,5814000,1370000,841000,NA,NA,1412,PROV_BEC_2017,ESSFwk1,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,35.62497642000,0,0,0.00000000000,0,175.11767210000,0,0,0.00000000000,0,323.26863160000,0,0,0.00000000000,0,292.68341450000,0.00000000000,BL,BL53SE47,,13.70001628,21.16666667,95.76742362,108.9652336,Williams Lake TSA,73568
356,CAR1-3181-MO1,CAR1_3181_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,TrueFir,2013-06-03,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,667000.00000000000,5814000,1370000,841000,NA,NA,1412,PROV_BEC_2017,ESSFwk1,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,35.62497642000,0,0,0.00000000000,0,175.11767210000,0,0,0.00000000000,0,323.26863160000,0,0,0.00000000000,0,292.68341450000,0.00000000000,BL,BL53SE47,,13.70001628,21.16666667,95.76742362,108.9652336,Williams Lake TSA,73569
357,CAR1-3736-MO1,CAR1_3736_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,Pine,2013-07-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,324000.00000000000,5769000,1030000,781000,NA,NA,1528,PROV_BEC_2017,ESSFxv1,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,37.37218874000,0,0,3.62606728800,0,1400.94137700000,0,0,350.23534430000,0,220.79345730000,0,0,16.88809044000,0,188.08879360000,11.07177307000,PL,PL69PA24BL07,,10.1857684,17.325,112.6666667,123.0961566,Williams Lake TSA,73570
358,CAR1-3736-MO1,CAR1_3736_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,Pine,2013-07-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,324000.00000000000,5769000,1030000,781000,NA,NA,1528,PROV_BEC_2017,ESSFxv1,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,36.54240780000,0,0,3.36168169400,0,1100.73965300000,0,0,250.16810300000,0,218.54976980000,0,0,16.24286164000,0,188.08879360000,11.07177307000,PL,PL71PA23BL06,,10.1857684,17.325,112.6666667,123.0961566,Williams Lake TSA,73571
359,CAR1-3736-MO1,CAR1_3736_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,Pine,2013-07-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,324000.00000000000,5769000,1030000,781000,NA,NA,1528,PROV_BEC_2017,ESSFxv1,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,34.92622903000,0,0,1.80731603000,0,925.62198120000,0,0,50.03362061000,0,212.02034010000,0,0,11.89412221000,0,186.42667660000,10.34850296000,PL,PL72PA22BL06,,10.1857684,17.325,112.6666667,123.0961566,Williams Lake TSA,73572
360,CAR1-3736-MO1,CAR1_3736_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,Y,Pine,2013-07-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,324000.00000000000,5769000,1030000,781000,NA,NA,1528,PROV_BEC_2017,ESSFxv1,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,31.06002197000,0,0,1.80731603000,0,700.47068850000,0,0,50.03362061000,0,194.69771470000,0,0,11.89412221000,0,174.58744690000,10.34850296000,PL,PL78PA19BL03,,10.1857684,17.325,112.6666667,123.0961566,Williams Lake TSA,73573
361,CAR1-3741-MO1,CAR1_3741_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,N,Other,2013-07-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,344000.00000000000,5768000,1050000,781000,NA,NA,1827,PROV_BEC_2017,ESSFxvp,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73574
362,CAR1-3741-MO1,CAR1_3741_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,N,Other,2013-07-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,344000.00000000000,5768000,1050000,781000,NA,NA,1827,PROV_BEC_2017,ESSFxvp,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73575
363,CAR1-3741-MO1,CAR1_3741_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,N,Other,2013-07-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,344000.00000000000,5768000,1050000,781000,NA,NA,1827,PROV_BEC_2017,ESSFxvp,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73576
364,CAR1-3741-MO1,CAR1_3741_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,ESSF,N,N,Other,2013-07-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,344000.00000000000,5768000,1050000,781000,NA,NA,1827,PROV_BEC_2017,ESSFxvp,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73577
365,CAR1-3746-MO1,CAR1_3746_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Pine,2013-07-09,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,364000.00000000000,5767000,1070000,781000,NA,NA,1010,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,3.38266592500,0,0,0.72430964200,0,275.18491330000,0,0,25.01681030000,0,13.60663881000,0,0,3.78445815900,0,9.18940998800,2.94033304100,PL,PL100,,NA,NA,89.33333333,105.8257484,Williams Lake TSA,73578
366,CAR1-3746-MO1,CAR1_3746_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Pine,2013-07-09,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,364000.00000000000,5767000,1070000,781000,NA,NA,1010,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,3.24402853200,0,0,0.72430964200,0,175.11767210000,0,0,25.01681030000,0,13.37408101000,0,0,3.78445815900,0,9.18940998800,2.94033304100,PL,PL100,,NA,NA,89.33333333,105.8257484,Williams Lake TSA,73579
367,CAR1-3746-MO1,CAR1_3746_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Pine,2013-07-09,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,364000.00000000000,5767000,1070000,781000,NA,NA,1010,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,2.78164846500,0,0,0.72430964200,0,125.08405150000,0,0,25.01681030000,0,11.71308418000,0,0,3.78445815900,0,8.61588507500,2.94033304100,PL,PL100,,NA,NA,89.33333333,105.8257484,Williams Lake TSA,73580
368,CAR1-3746-MO1,CAR1_3746_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Pine,2013-07-09,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,364000.00000000000,5767000,1070000,781000,NA,NA,1010,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,1.34526998100,0,0,0.72430964200,0,50.03362061000,0,0,25.01681030000,0,5.98863795700,0,0,3.78445815900,0,4.57129110900,2.94033304100,PL,PL100,,NA,NA,89.33333333,105.8257484,Williams Lake TSA,73581
369,CAR1-3751-MO1,CAR1_3751_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-07-11,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,384000.00000000000,5766000,1090000,781000,NA,NA,1335,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,24.51508350000,0,0,5.85750842500,0,650.43706790000,0,0,325.21853390000,0,170.44983560000,0,0,47.05048899000,0,141.51759300000,36.72402641000,SX,SX81PL19,,10.0504069,19.93333333,113,127.0136889,Williams Lake TSA,73582
370,CAR1-3751-MO1,CAR1_3751_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-07-11,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,384000.00000000000,5766000,1090000,781000,NA,NA,1335,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,24.51508350000,0,0,5.73176022300,0,650.43706790000,0,0,225.15129270000,0,170.44983560000,0,0,46.83122363000,0,141.51759300000,36.72402641000,SX,SX81PL19,,10.0504069,19.93333333,113,127.0136889,Williams Lake TSA,73583
371,CAR1-3751-MO1,CAR1_3751_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Spruce,2013-07-11,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,384000.00000000000,5766000,1090000,781000,NA,NA,1335,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,24.22741484000,0,0,5.05914488100,0,625.42025760000,0,0,150.10086180000,0,169.01993430000,0,0,43.82249586000,0,140.92457170000,36.22254644000,SX,SX81PL19,,10.0504069,19.93333333,113,127.0136889,Williams Lake TSA,73584
